Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,56.992,59.815,57.065,56.482,57.619,58.873,58.809,63.707
0.000,56.977,59.752,57.065,56.530,57.682,58.897,58.821,63.867
0.000,57.050,59.801,57.071,56.598,57.738,58.921,58.825,63.718
0.000,57.052,59.906,57.078,56.581,57.777,58.948,58.819,63.575
3.109,57.043,59.827,57.137,56.528,57.725,58.907,58.841,63.693
0.000,57.039,59.847,57.161,56.528,57.758,58.916,58.824,63.483
0.000,57.102,59.812,57.160,56.611,57.783,58.896,58.820,63.351
0.000,57.136,59.782,57.121,56.608,57.802,58.920,58.860,63.104
0.000,57.120,59.803,57.160,56.619,57.761,58.900,58.842,62.899
0.000,57.135,59.786,57.186,56.693,57.787,58.930,58.838,62.697
0.000,57.139,59.813,57.251,56.645,57.783,58.908,58.836,62.538
3.207,57.146,59.794,57.282,56.661,57.769,58.935,58.877,62.964
0.000,57.224,59.839,57.245,56.691,57.735,58.963,58.837,63.054
0.000,57.219,59.845,57.252,56.700,57.759,58.964,58.903,63.354
0.000,57.198,59.772,57.244,56.602,57.729,58.942,58.929,63.363
0.000,57.193,59.809,57.296,56.709,57.742,58.979,58.959,63.213
0.000,57.167,59.817,57.277,56.719,57.795,59.005,58.985,63.006
0.000,57.206,59.837,57.280,56.666,57.757,58.971,58.992,62.749
0.000,57.135,59.865,57.279,56.658,57.713,58.957,58.970,62.574
3.305,57.096,59.813,57.194,56.643,57.704,59.007,58.968,62.363
0.000,57.106,59.837,57.143,56.594,57.720,58.965,58.995,62.163
0.000,57.144,59.791,57.070,56.487,57.653,58.935,58.970,62.204
0.000,57.158,59.858,57.021,56.475,57.610,58.949,58.918,62.144
0.000,57.160,59.895,57.054,56.431,57.560,58.927,58.944,61.989
0.000,57.171,59.893,57.038,56.394,57.528,58.958,58.959,62.311
0.000,57.188,59.877,57.048,56.378,57.453,58.976,58.991,62.226
0.000,57.215,59.857,57.003,56.412,57.476,58.988,58.963,62.239
3.397,57.218,59.872,56.930,56.361,57.460,59.004,58.938,62.301
0.000,57.259,59.879,56.865,56.338,57.386,58.982,58.916,62.129
0.000,57.360,59.899,56.777,56.353,57.404,59.039,58.934,61.962
0.000,57.300,59.899,56.735,56.300,57.373,59.025,59.009,61.776
0.000,57.334,59.823,56.695,56.259,57.317,58.992,59.004,61.642
0.000,57.336,59.814,56.619,56.234,57.287,58.974,58.944,61.516
0.000,57.391,59.868,56.625,56.253,57.343,58.978,58.973,61.352
0.000,57.434,59.828,56.576,56.149,57.297,58.901,58.944,61.115
3.510,57.390,59.831,56.568,56.141,57.260,58.992,58.937,60.908
0.000,57.356,59.762,56.511,56.169,57.187,58.991,58.923,60.773
0.000,57.376,59.714,56.404,56.168,57.184,59.025,58.921,61.284
0.000,57.295,59.591,56.339,56.055,57.091,58.971,58.892,61.910
0.000,57.358,59.619,56.334,56.098,57.065,59.001,58.873,62.128
0.000,57.440,59.669,56.299,56.126,57.033,59.022,58.898,62.108
0.000,57.440,59.570,56.230,56.059,56.985,58.932,58.835,61.915
0.000,57.376,59.495,56.213,56.083,56.974,58.983,58.834,61.813
3.596,57.426,59.554,56.201,56.174,57.002,59.003,58.856,61.705
0.000,57.474,59.448,56.153,56.126,56.973,58.959,58.864,61.502
0.000,57.392,59.434,56.160,56.156,56.902,58.941,58.847,61.416
0.000,57.437,59.428,56.132,56.175,56.912,58.921,58.811,61.266
0.000,57.453,59.459,56.105,56.164,56.892,58.922,58.781,61.121
0.000,57.448,59.446,56.057,56.188,56.798,58.898,58.751,60.960
0.000,57.485,59.440,55.981,56.186,56.731,58.925,58.680,60.915
3.691,57.452,59.497,55.981,56.194,56.740,58.916,58.683,61.082
0.000,57.487,59.417,56.028,56.103,56.673,58.916,58.709,61.034
0.000,57.473,59.352,56.067,56.143,56.664,58.986,58.773,60.923
0.000,57.546,59.388,56.064,56.205,56.676,59.060,58.785,60.788
0.000,57.621,59.397,56.055,56.238,56.673,59.158,58.873,60.689
0.000,57.621,59.403,56.027,56.257,56.656,59.145,58.876,60.628
0.000,57.653,59.382,56.023,56.361,56.691,59.127,58.901,60.503
0.000,57.657,59.322,55.992,56.288,56.644,59.069,58.947,60.372
3.786,57.636,59.297,55.994,56.240,56.625,58.968,58.897,60.291
0.000,57.662,59.237,55.991,56.241,56.628,59.071,58.949,60.290
0.000,57.624,59.233,56.006,56.267,56.675,59.095,58.961,60.252
0.000,57.627,59.226,56.000,56.308,56.640,59.103,58.951,60.138
0.000,57.763,59.204,55.938,56.365,56.666,59.054,58.965,60.068
0.000,57.713,59.219,55.941,56.388,56.737,58.992,59.020,60.010
0.000,57.717,59.192,55.921,56.342,56.723,59.063,59.056,59.906
0.000,57.704,59.279,55.991,56.432,56.665,59.075,59.048,59.874
3.890,57.708,59.264,55.985,56.467,56.677,59.023,59.037,60.104
0.000,57.676,59.179,55.969,56.424,56.689,59.079,59.054,60.026
0.000,57.605,59.176,56.002,56.447,56.582,58.996,59.045,60.215
0.000,57.611,59.125,56.021,56.399,56.614,58.965,58.981,61.234
0.000,57.592,59.114,56.002,56.346,56.646,59.010,59.018,61.481
0.000,57.582,59.140,56.001,56.287,56.610,59.019,59.048,61.535
0.000,57.615,59.145,55.994,56.287,56.543,58.950,59.028,61.622
0.000,57.597,59.191,56.036,56.349,56.570,59.052,59.046,61.541
3.983,57.597,59.161,56.053,56.347,56.541,59.096,59.067,61.437
0.000,57.625,59.166,55.995,56.430,56.472,59.059,59.013,61.721
0.000,57.634,59.141,55.961,56.410,56.500,59.044,59.026,61.719
0.000,57.709,59.132,55.885,56.347,56.468,59.007,59.051,61.646
0.000,57.666,59.063,55.914,56.273,56.401,58.932,59.079,61.528
0.000,57.691,59.036,55.842,56.291,56.450,58.936,59.088,61.418
0.000,57.740,59.079,55.781,56.270,56.432,58.975,59.108,61.216
0.000,57.719,59.013,55.781,56.211,56.352,58.937,59.076,61.005
4.085,57.740,58.975,55.753,56.224,56.353,58.975,59.047,61.080
0.000,57.733,58.952,55.769,56.187,56.273,58.944,59.009,61.689
0.000,57.700,58.861,55.747,56.108,56.253,58.916,58.997,62.315
0.000,57.769,58.940,55.759,56.131,56.273,58.863,58.979,63.036
0.000,57.778,58.933,55.716,56.133,56.289,58.846,58.952,63.434
0.000,57.813,58.890,55.745,56.077,56.284,58.870,58.930,63.220
0.000,57.722,58.841,55.820,56.079,56.248,58.797,58.877,63.019
4.180,57.715,58.876,55.819,56.115,56.308,58.885,58.926,62.841
0.000,57.776,58.913,55.775,56.059,56.248,58.894,58.963,62.611
0.000,57.715,58.837,55.720,56.011,56.218,58.869,58.962,62.456
0.000,57.772,58.808,55.644,56.096,56.273,58.857,58.951,62.366
0.000,57.733,58.813,55.643,56.128,56.281,58.802,58.927,62.907
