Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,76.432,76.568,75.156,70.819,72.720,75.618,77.429,85.070
0.000,76.439,76.559,75.133,70.816,72.730,75.613,77.443,85.364
0.000,76.449,76.550,75.146,70.763,72.717,75.599,77.438,85.123
0.000,76.404,76.485,75.055,70.723,72.728,75.565,77.401,84.820
0.000,76.353,76.441,75.039,70.739,72.720,75.578,77.392,84.919
4.684,76.413,76.420,75.054,70.761,72.698,75.569,77.405,85.449
0.000,76.533,76.427,75.030,70.758,72.698,75.576,77.443,85.278
0.000,76.564,76.430,74.995,70.802,72.685,75.574,77.426,85.397
0.000,76.595,76.472,74.986,70.894,72.631,75.576,77.451,85.133
0.000,76.527,76.520,74.985,70.910,72.590,75.645,77.470,84.969
0.000,76.573,76.456,74.979,70.961,72.526,75.687,77.570,84.642
0.000,76.510,76.446,74.959,70.993,72.491,75.630,77.526,84.309
0.000,76.485,76.459,74.997,70.989,72.449,75.651,77.536,84.097
4.781,76.523,76.439,75.003,71.008,72.473,75.587,77.499,84.200
0.000,76.513,76.415,75.004,70.935,72.456,75.594,77.460,84.110
0.000,76.460,76.400,74.937,70.863,72.434,75.574,77.427,83.875
0.000,76.444,76.507,74.981,70.854,72.445,75.537,77.430,83.662
0.000,76.439,76.538,74.990,70.829,72.437,75.558,77.464,83.937
0.000,76.407,76.547,74.996,70.772,72.402,75.632,77.455,83.681
0.000,76.375,76.552,75.029,70.695,72.381,75.655,77.442,83.460
0.000,76.347,76.537,75.024,70.655,72.371,75.616,77.407,83.449
4.878,76.331,76.546,74.997,70.642,72.361,75.563,77.394,83.196
0.000,76.364,76.494,75.035,70.580,72.448,75.628,77.388,82.890
0.000,76.337,76.433,75.026,70.555,72.484,75.617,77.329,82.651
0.000,76.383,76.397,75.027,70.554,72.480,75.540,77.314,82.969
0.000,76.375,76.400,75.062,70.533,72.530,75.551,77.301,82.831
0.000,76.333,76.416,75.085,70.550,72.567,75.531,77.311,82.647
0.000,76.319,76.444,75.029,70.516,72.605,75.556,77.406,82.724
