Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,75.749,75.371,73.909,70.847,69.095,73.962,76.775,77.437
0.000,75.754,75.350,73.872,70.861,69.139,74.011,76.758,77.373
0.000,75.665,75.342,73.812,70.886,69.080,73.927,76.744,77.350
0.000,75.612,75.340,73.835,70.887,69.114,74.001,76.722,77.397
0.000,75.655,75.377,73.823,70.931,69.112,74.075,76.760,77.401
0.000,75.733,75.389,73.738,70.936,69.081,73.989,76.750,77.377
3.518,75.844,75.426,73.771,70.938,69.211,73.944,76.766,77.325
0.000,75.906,75.507,73.854,70.958,69.260,73.995,76.748,77.361
0.000,75.911,75.476,73.828,70.980,69.143,73.933,76.661,77.345
0.000,76.029,75.399,73.818,70.936,69.194,73.874,76.593,77.382
0.000,76.009,75.291,73.733,70.892,69.145,73.810,76.504,77.323
0.000,75.965,75.270,73.690,70.974,69.065,73.864,76.452,77.408
0.000,75.981,75.242,73.739,70.944,69.051,73.912,76.513,77.400
0.000,75.999,75.256,73.662,70.933,69.025,73.901,76.486,77.375
3.612,76.029,75.287,73.665,70.893,69.002,74.010,76.576,77.482
0.000,76.020,75.338,73.738,70.919,68.994,74.154,76.564,77.412
0.000,75.935,75.390,73.730,70.990,68.933,74.224,76.618,77.457
0.000,75.956,75.394,73.785,70.999,69.019,74.195,76.573,77.411
0.000,75.943,75.305,73.774,71.032,68.961,74.149,76.559,77.413
0.000,75.902,75.236,73.695,70.978,68.941,74.093,76.524,77.379
0.000,75.958,75.217,73.649,70.988,68.960,74.055,76.531,77.437
3.714,75.942,75.214,73.576,70.964,68.936,74.014,76.572,77.446
0.000,75.919,75.279,73.598,70.925,68.848,74.036,76.652,77.446
0.000,75.824,75.346,73.575,70.845,68.709,73.967,76.629,77.447
0.000,75.876,75.378,73.719,70.950,68.730,74.023,76.665,77.502
0.000,75.854,75.381,73.742,70.964,68.737,74.053,76.656,77.507
0.000,75.922,75.388,73.741,70.978,68.770,74.098,76.661,77.507
0.000,75.968,75.360,73.745,70.944,68.774,74.086,76.664,77.449
