Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,73.751,74.161,73.806,68.968,69.163,72.793,76.219,78.556
0.000,73.726,74.106,73.838,69.025,69.134,72.837,76.177,78.754
0.000,73.685,74.131,73.835,69.009,69.164,72.816,76.163,78.747
0.000,73.684,74.088,73.822,69.013,69.160,72.861,76.160,78.649
0.000,73.658,74.089,73.769,68.995,69.142,72.821,76.145,78.452
0.000,73.783,74.132,73.811,68.969,69.235,72.918,76.158,78.313
0.000,73.760,74.119,73.780,68.996,69.252,72.847,76.145,78.270
3.437,73.788,74.119,73.803,68.996,69.274,72.852,76.160,78.317
0.000,73.785,74.070,73.789,69.033,69.273,72.838,76.143,78.273
0.000,73.769,74.035,73.743,68.993,69.309,72.880,76.130,78.134
0.000,73.748,74.011,73.710,69.004,69.333,72.861,76.135,77.999
0.000,73.674,73.994,73.723,68.972,69.361,72.809,76.104,77.804
0.000,73.634,73.987,73.672,68.920,69.321,72.785,76.072,77.644
0.000,73.659,73.965,73.625,68.942,69.332,72.722,76.039,77.504
0.000,73.722,73.953,73.653,68.928,69.308,72.777,76.106,77.282
3.540,73.677,73.936,73.611,68.938,69.358,72.694,76.089,77.162
0.000,73.685,73.909,73.574,68.880,69.290,72.701,76.075,76.935
0.000,73.662,73.924,73.610,68.865,69.250,72.722,76.016,76.699
0.000,73.698,73.849,73.592,68.806,69.211,72.766,76.020,76.540
0.000,73.704,73.823,73.600,68.793,69.190,72.749,76.036,76.922
0.000,73.799,73.831,73.622,68.773,69.243,72.749,76.038,77.560
0.000,73.762,73.852,73.614,68.748,69.209,72.690,76.030,77.471
0.000,73.827,73.924,73.646,68.806,69.236,72.748,76.016,77.361
3.636,73.785,73.900,73.644,68.777,69.167,72.709,76.053,77.472
0.000,73.729,73.863,73.658,68.768,69.164,72.649,76.084,77.416
0.000,73.726,73.846,73.647,68.723,69.175,72.608,76.048,77.247
0.000,73.731,73.809,73.625,68.719,69.165,72.593,76.058,77.006
0.000,73.833,73.830,73.651,68.757,69.183,72.634,76.104,76.817
0.000,73.818,73.809,73.664,68.771,69.211,72.631,76.154,76.591
