Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,83.990,81.930,80.056,77.371,75.947,80.983,84.126,84.555
2.330,83.918,81.882,80.044,77.350,75.934,80.891,84.066,84.513
0.000,83.884,81.898,80.081,77.346,75.876,80.919,84.061,84.503
0.000,83.934,81.875,80.109,77.334,75.946,80.992,84.000,84.470
0.000,83.991,81.890,80.166,77.353,76.012,81.112,84.046,84.604
0.000,83.972,81.869,80.162,77.427,76.013,81.093,84.022,84.608
0.000,83.960,81.858,80.159,77.392,75.983,81.114,84.081,84.585
0.000,83.916,81.798,80.139,77.346,76.020,81.080,84.062,84.589
0.000,83.926,81.797,80.182,77.379,76.024,81.010,84.049,84.567
2.426,84.043,81.859,80.284,77.475,76.031,81.079,84.152,84.657
0.000,84.048,81.846,80.264,77.417,76.083,81.074,84.128,84.654
0.000,84.087,81.927,80.328,77.519,76.084,81.152,84.158,84.741
0.000,84.098,81.863,80.280,77.516,76.103,81.096,84.017,84.681
0.000,84.121,81.873,80.274,77.464,76.116,81.072,83.982,84.644
0.000,84.122,81.826,80.324,77.426,76.126,81.098,84.004,84.707
0.000,84.167,81.759,80.325,77.463,76.050,81.090,83.999,84.768
0.000,84.170,81.812,80.378,77.537,75.991,81.151,84.015,84.806
2.526,84.160,81.850,80.464,77.511,75.976,81.125,84.024,84.829
0.000,84.157,81.879,80.424,77.443,75.910,81.075,84.016,84.791
0.000,84.062,81.818,80.351,77.428,75.889,81.027,83.989,84.781
0.000,83.987,81.755,80.250,77.408,75.842,81.035,83.974,84.764
0.000,83.993,81.749,80.233,77.370,75.856,80.977,83.952,84.731
0.000,83.973,81.704,80.218,77.381,75.795,80.940,83.900,84.665
0.000,83.991,81.683,80.206,77.406,75.832,80.966,83.918,84.647
0.000,84.036,81.800,80.191,77.380,75.810,80.879,83.974,84.631
2.623,84.069,81.777,80.141,77.300,75.820,80.811,83.950,84.536
0.000,84.009,81.715,80.110,77.314,75.768,80.717,83.894,84.493
0.000,83.998,81.648,80.149,77.288,75.761,80.718,83.840,84.429
0.000,83.990,81.568,80.148,77.272,75.782,80.729,83.785,84.466
0.000,83.986,81.689,80.267,77.328,75.828,80.888,83.817,84.591
0.000,83.960,81.683,80.323,77.294,75.831,80.895,83.799,84.644
0.000,83.959,81.754,80.295,77.333,75.857,80.903,83.930,84.683
2.722,83.968,81.787,80.317,77.307,75.881,80.896,84.000,84.694
0.000,84.064,81.714,80.305,77.332,75.886,80.829,83.964,84.665
0.000,84.126,81.728,80.360,77.446,75.838,80.911,84.081,84.683
0.000,84.146,81.656,80.322,77.390,75.823,80.859,84.052,84.710
0.000,84.104,81.662,80.274,77.319,75.862,80.820,84.022,84.670
0.000,84.046,81.610,80.237,77.331,75.821,80.835,83.985,84.694
0.000,84.053,81.647,80.251,77.356,75.791,80.847,83.932,84.709
0.000,84.168,81.727,80.354,77.459,75.827,80.972,83.963,84.759
2.817,84.250,81.737,80.345,77.496,75.844,81.018,83.890,84.828
0.000,84.222,81.759,80.337,77.490,75.851,80.983,83.864,84.834
0.000,84.146,81.780,80.287,77.468,75.821,81.037,83.925,84.769
0.000,84.085,81.796,80.226,77.448,75.811,81.016,83.973,84.704
0.000,84.006,81.869,80.188,77.385,75.760,81.004,84.054,84.617
0.000,84.022,81.966,80.195,77.400,75.681,81.008,84.106,84.628
0.000,84.030,81.921,80.240,77.353,75.680,80.964,83.999,84.566
0.000,84.114,81.984,80.378,77.431,75.699,80.998,83.961,84.642
2.917,84.101,81.999,80.416,77.472,75.753,81.016,83.894,84.621
0.000,84.038,81.980,80.402,77.403,75.702,80.986,83.864,84.604
0.000,83.966,82.005,80.361,77.369,75.670,80.924,83.880,84.601
0.000,83.938,81.961,80.332,77.299,75.651,80.930,83.834,84.648
0.000,83.857,81.932,80.279,77.259,75.626,80.923,83.832,84.576
0.000,83.904,81.918,80.339,77.274,75.644,81.008,83.878,84.562
0.000,83.932,81.971,80.401,77.268,75.575,80.994,83.887,84.470
0.000,84.012,82.013,80.497,77.222,75.574,81.024,83.947,84.447
3.016,83.918,81.903,80.408,77.214,75.518,80.993,83.943,84.394
0.000,83.840,81.807,80.400,77.174,75.483,80.874,83.856,84.340
0.000,83.893,81.807,80.365,77.170,75.467,80.836,83.863,84.317
0.000,83.882,81.757,80.335,77.176,75.563,80.859,83.903,84.272
0.000,83.825,81.785,80.366,77.170,75.524,80.899,83.881,84.200
