Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,84.804,84.468,82.489,79.164,78.363,82.651,86.205,87.610
0.000,84.771,84.495,82.430,79.131,78.528,82.563,86.271,87.423
0.000,84.867,84.552,82.550,79.164,78.512,82.516,86.288,87.381
0.000,84.831,84.523,82.535,79.230,78.458,82.475,86.223,87.271
3.019,84.841,84.465,82.538,79.278,78.440,82.458,86.167,87.010
0.000,84.914,84.476,82.580,79.381,78.464,82.606,86.224,87.028
0.000,84.873,84.437,82.577,79.308,78.436,82.571,86.205,87.008
0.000,84.941,84.426,82.534,79.306,78.363,82.629,86.263,86.951
0.000,84.850,84.339,82.403,79.247,78.373,82.568,86.200,86.859
0.000,84.818,84.310,82.343,79.172,78.312,82.560,86.293,86.643
0.000,84.786,84.355,82.272,79.129,78.329,82.562,86.217,86.569
0.000,84.729,84.305,82.275,79.100,78.276,82.539,86.182,86.548
3.110,84.811,84.322,82.315,79.064,78.142,82.463,86.155,86.417
0.000,84.839,84.412,82.278,79.089,78.255,82.595,86.145,86.321
0.000,84.882,84.484,82.304,79.091,78.230,82.605,86.092,86.316
0.000,84.906,84.515,82.276,79.009,78.116,82.531,86.127,87.124
0.000,84.884,84.542,82.336,78.980,78.276,82.607,86.211,87.001
0.000,85.014,84.760,82.504,79.041,78.373,82.749,86.433,86.997
0.000,84.919,84.664,82.446,78.999,78.347,82.718,86.385,87.072
3.210,84.959,84.631,82.360,79.007,78.274,82.687,86.330,86.839
0.000,84.976,84.583,82.371,78.984,78.276,82.637,86.209,86.827
0.000,84.890,84.561,82.348,78.898,78.202,82.560,86.248,87.073
0.000,84.827,84.457,82.309,78.837,78.181,82.464,86.256,87.262
0.000,84.920,84.467,82.382,78.858,78.261,82.454,86.207,87.827
0.000,84.932,84.498,82.579,78.895,78.362,82.448,86.243,87.803
0.000,84.899,84.418,82.576,78.915,78.316,82.465,86.197,87.730
0.000,84.814,84.375,82.515,78.949,78.259,82.400,86.169,87.456
3.306,84.763,84.300,82.492,78.899,78.215,82.341,86.164,87.209
0.000,84.660,84.254,82.416,78.887,78.197,82.259,86.266,87.137
0.000,84.669,84.293,82.442,78.869,78.263,82.262,86.299,87.074
0.000,84.654,84.257,82.415,78.849,78.231,82.253,86.248,86.823
0.000,84.627,84.252,82.322,78.894,78.117,82.212,86.254,86.555
0.000,84.660,84.233,82.266,78.865,78.075,82.217,86.219,86.307
0.000,84.656,84.260,82.344,79.007,78.118,82.263,86.310,86.221
0.000,84.573,84.219,82.276,78.976,78.140,82.195,86.308,86.753
3.402,84.568,84.258,82.270,78.946,78.064,82.196,86.320,86.678
0.000,84.558,84.299,82.249,78.825,78.086,82.148,86.265,87.416
0.000,84.534,84.364,82.197,78.796,78.030,82.204,86.337,87.450
0.000,84.503,84.421,82.236,78.901,78.119,82.294,86.315,87.512
0.000,84.634,84.548,82.395,78.948,78.110,82.278,86.442,87.481
0.000,84.582,84.587,82.432,78.937,78.056,82.212,86.368,87.227
0.000,84.490,84.490,82.333,78.898,78.047,82.188,86.315,87.080
0.000,84.446,84.476,82.251,78.835,78.106,82.224,86.244,86.841
3.502,84.422,84.418,82.176,78.825,78.109,82.221,86.216,86.590
0.000,84.436,84.400,82.139,78.785,78.027,82.189,86.139,87.220
0.000,84.428,84.417,82.113,78.762,77.991,82.174,86.165,87.167
0.000,84.485,84.449,82.263,78.774,77.947,82.314,86.147,87.198
0.000,84.580,84.584,82.287,78.897,77.961,82.328,86.146,87.745
0.000,84.592,84.515,82.309,78.899,77.989,82.351,86.112,87.633
0.000,84.673,84.589,82.364,79.002,78.106,82.531,86.201,87.881
0.000,84.658,84.653,82.367,79.041,78.120,82.560,86.157,87.671
3.599,84.740,84.716,82.564,79.135,78.060,82.560,86.078,87.493
0.000,84.786,84.692,82.577,79.236,78.062,82.558,86.123,87.517
0.000,84.804,84.721,82.653,79.252,78.095,82.551,86.143,87.296
0.000,84.724,84.652,82.563,79.153,78.128,82.472,86.098,87.231
0.000,84.679,84.577,82.540,79.152,78.168,82.496,86.072,87.158
0.000,84.691,84.588,82.520,79.218,78.146,82.535,86.122,86.993
0.000,84.769,84.680,82.511,79.299,78.183,82.628,86.207,86.780
3.700,84.785,84.843,82.628,79.435,78.221,82.738,86.260,86.630
0.000,84.834,84.927,82.590,79.484,78.276,82.746,86.333,86.701
0.000,84.797,84.840,82.587,79.524,78.322,82.702,86.375,86.529
0.000,84.856,84.853,82.601,79.539,78.249,82.660,86.376,86.319
0.000,84.875,84.868,82.619,79.575,78.187,82.708,86.326,86.106
0.000,84.824,84.774,82.591,79.530,78.270,82.729,86.259,85.956
0.000,84.765,84.652,82.536,79.505,78.284,82.703,86.219,85.821
0.000,84.696,84.671,82.480,79.516,78.231,82.661,86.199,86.565
3.794,84.672,84.597,82.517,79.463,78.149,82.572,86.160,86.414
0.000,84.708,84.640,82.559,79.508,78.154,82.630,86.231,86.246
0.000,84.648,84.576,82.439,79.391,78.046,82.567,86.192,86.037
0.000,84.536,84.541,82.446,79.393,78.026,82.565,86.224,85.818
0.000,84.511,84.565,82.429,79.386,77.998,82.588,86.290,85.641
