Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,72.992,71.738,69.705,66.393,67.240,71.219,74.333,78.664
0.000,72.973,71.695,69.680,66.349,67.244,71.229,74.355,78.394
0.000,73.074,71.735,69.734,66.405,67.222,71.181,74.402,78.163
0.000,73.063,71.658,69.703,66.452,67.196,71.123,74.367,78.150
0.000,73.071,71.615,69.674,66.441,67.130,71.096,74.359,78.164
0.000,73.087,71.539,69.577,66.403,67.092,71.101,74.353,78.330
0.000,73.042,71.490,69.573,66.394,67.038,71.079,74.313,78.068
2.525,73.010,71.440,69.527,66.367,66.962,71.062,74.318,77.950
0.000,72.965,71.344,69.490,66.395,66.900,71.071,74.273,77.704
0.000,72.964,71.307,69.499,66.425,66.936,71.093,74.299,77.750
0.000,72.939,71.301,69.529,66.485,66.931,71.101,74.281,78.141
0.000,72.876,71.253,69.498,66.513,66.901,71.071,74.228,77.938
0.000,72.845,71.180,69.466,66.527,66.920,71.036,74.174,77.909
0.000,72.757,71.129,69.427,66.492,66.935,70.989,74.115,77.640
0.000,72.726,71.083,69.407,66.507,66.939,70.995,74.096,77.376
2.619,72.705,71.090,69.349,66.476,66.908,70.925,74.079,77.118
0.000,72.656,71.056,69.301,66.476,66.842,70.894,74.041,76.905
0.000,72.602,71.076,69.295,66.518,66.777,70.840,74.002,76.920
0.000,72.529,71.019,69.248,66.460,66.806,70.784,73.963,77.036
0.000,72.423,70.939,69.176,66.462,66.741,70.697,73.842,77.265
0.000,72.383,70.927,69.165,66.415,66.783,70.797,73.865,78.058
0.000,72.427,70.939,69.166,66.430,66.810,70.783,73.819,78.547
2.715,72.388,70.936,69.104,66.371,66.836,70.797,73.804,78.547
0.000,72.338,70.886,69.064,66.352,66.864,70.787,73.737,78.346
0.000,72.310,70.863,69.033,66.326,66.896,70.794,73.736,78.063
0.000,72.248,70.767,68.982,66.295,66.856,70.746,73.668,77.773
0.000,72.257,70.765,68.996,66.321,66.841,70.784,73.632,77.489
0.000,72.287,70.770,68.976,66.337,66.891,70.775,73.642,77.255
0.000,72.308,70.805,68.970,66.267,66.881,70.742,73.606,77.063
0.000,72.300,70.833,68.923,66.275,66.923,70.786,73.633,77.205
2.821,72.299,70.895,68.971,66.312,67.020,70.853,73.670,76.967
0.000,72.223,70.852,68.912,66.276,67.040,70.865,73.666,76.763
0.000,72.168,70.832,68.874,66.275,67.042,70.850,73.592,76.651
0.000,72.121,70.772,68.783,66.252,67.033,70.895,73.631,76.437
0.000,72.076,70.706,68.771,66.186,67.009,70.857,73.584,76.252
0.000,71.997,70.686,68.754,66.098,66.968,70.833,73.577,77.030
0.000,71.988,70.693,68.759,66.118,67.008,70.845,73.601,77.397
0.000,71.970,70.703,68.743,66.132,67.038,70.832,73.625,77.390
2.911,71.945,70.687,68.736,66.084,67.050,70.832,73.646,77.177
0.000,71.981,70.740,68.803,66.057,67.040,70.839,73.658,76.935
0.000,71.988,70.730,68.741,66.054,67.030,70.856,73.709,76.716
0.000,71.964,70.756,68.669,66.001,67.028,70.857,73.723,76.596
0.000,71.956,70.747,68.660,65.885,66.978,70.859,73.739,77.154
0.000,71.998,70.800,68.690,65.816,66.905,70.818,73.734,78.228
0.000,72.018,70.845,68.680,65.787,66.888,70.855,73.788,78.180
0.000,72.070,70.839,68.646,65.777,66.871,70.809,73.755,78.228
3.008,72.127,70.903,68.651,65.807,66.935,70.816,73.812,78.376
0.000,72.143,70.939,68.710,65.830,66.941,70.817,73.794,78.144
0.000,72.159,70.958,68.686,65.792,66.948,70.797,73.777,78.638
0.000,72.168,70.968,68.674,65.784,66.926,70.777,73.719,78.383
0.000,72.134,70.987,68.678,65.761,66.907,70.826,73.729,78.168
0.000,72.158,71.067,68.715,65.783,66.909,70.821,73.719,78.152
0.000,72.129,71.052,68.777,65.780,66.885,70.791,73.689,78.104
0.000,72.073,71.058,68.769,65.767,66.863,70.788,73.645,78.030
3.106,71.992,71.086,68.758,65.741,66.797,70.749,73.553,77.837
0.000,71.907,71.109,68.747,65.740,66.766,70.767,73.474,77.563
0.000,71.872,71.180,68.777,65.768,66.713,70.745,73.429,77.355
0.000,71.855,71.215,68.837,65.801,66.708,70.797,73.429,77.623
0.000,71.868,71.203,68.867,65.777,66.718,70.758,73.398,77.699
0.000,71.908,71.214,68.872,65.819,66.786,70.751,73.455,77.688
0.000,71.846,71.199,68.826,65.813,66.782,70.693,73.432,77.516
3.205,71.815,71.165,68.720,65.828,66.744,70.674,73.463,77.431
0.000,71.791,71.148,68.749,65.781,66.706,70.598,73.424,77.267
0.000,71.693,71.109,68.679,65.756,66.688,70.580,73.426,77.014
0.000,71.646,71.041,68.689,65.739,66.750,70.595,73.423,76.751
0.000,71.608,71.115,68.730,65.704,66.766,70.676,73.558,77.253
0.000,71.595,71.083,68.721,65.717,66.805,70.630,73.585,77.355
0.000,71.662,71.084,68.683,65.784,66.866,70.714,73.614,78.483
0.000,71.619,71.048,68.754,65.780,66.879,70.746,73.664,78.418
3.301,71.592,71.060,68.756,65.765,66.854,70.720,73.703,79.054
0.000,71.525,71.007,68.731,65.761,66.809,70.708,73.671,79.636
0.000,71.536,70.977,68.708,65.809,66.737,70.660,73.618,79.380
0.000,71.602,71.017,68.758,65.825,66.747,70.729,73.706,79.136
